0.400100,-0.072670,-0.727000,1.000000,-0.000098,0.000000
-0.119900,0.090850,0.930300,-0.157900,0.132300,0.978600
-0.434500,0.050010,-0.338800,-0.976200,0.063040,0.207700
0.393400,0.193600,0.163800,1.000000,0.000000,0.000000
-0.161100,-0.094410,0.300400,-0.956500,-0.291700,-0.000102
-0.209100,-0.102800,-0.900600,0.000000,-0.670300,-0.742100
0.384500,-0.110200,0.686500,0.406300,-0.913700,0.004882
0.094670,-0.113800,-0.204800,0.000000,-1.000000,0.000000
0.392700,0.202000,-0.358400,0.964500,0.264200,0.000299
0.007631,0.078460,-0.578500,0.000000,1.000000,0.000000
0.222700,-0.113800,0.327700,0.000000,-1.000000,0.000000
0.274800,0.211900,0.522200,-0.349400,0.937000,0.000000
0.125400,0.085870,-0.933300,-0.000033,0.041070,-0.999200
-0.007728,-0.113800,0.640000,0.000000,-1.000000,0.000000
0.237400,0.104900,0.929600,0.003069,0.502600,0.864500
-0.237100,-0.173300,-0.527300,-0.923800,-0.382800,0.001271
-0.143500,0.076250,-0.005115,-0.223000,0.974800,0.000000
0.394500,-0.101300,-0.019800,0.822700,-0.568300,-0.011170
-0.414900,0.076230,-0.686000,-0.297200,0.954800,0.000000
0.331600,-0.170700,-0.414600,0.988400,0.151300,0.009547
0.094240,-0.170300,-0.752200,0.013210,0.085720,0.996200
0.275100,0.211200,-0.680900,-0.312900,0.949600,-0.016710
0.237400,0.149400,-0.102400,-0.888900,0.458100,0.000000
-0.114800,0.073260,-0.310000,0.005261,0.875000,-0.484100
0.069070,-0.113800,0.081920,0.000000,-1.000000,0.000000
0.033230,0.078460,0.424900,0.000000,1.000000,0.000000
0.064070,-0.118600,0.913500,-0.001253,-0.979600,-0.201200
-0.116700,0.117000,-0.803800,-0.129900,0.991400,0.012670
0.156100,0.078460,-0.368600,0.000000,1.000000,0.000000
0.033230,-0.170900,-0.505900,0.010020,0.157200,0.987500
0.140700,0.078460,0.696300,0.000000,1.000000,0.000000
0.328700,-0.168100,0.921000,0.546200,-0.441200,0.712000
0.399000,0.054670,0.378900,0.978200,0.207800,0.000000
0.378600,0.130400,0.728500,0.458500,0.000000,0.888700
0.364100,0.101400,-0.901100,0.999800,0.020770,-0.004610
-0.149300,0.073960,0.691200,-0.552000,0.833800,0.006119
-0.243200,0.078460,-0.512000,0.000000,1.000000,0.000000
0.176600,0.078460,0.174100,0.000000,1.000000,0.000000
0.400100,-0.011250,-0.250900,0.999500,-0.032590,0.000000
