-0.130100,0.740000,-0.538800,0.000000,0.957400,0.288600
0.319800,-0.735300,0.591900,0.700500,-0.298200,0.648300
-0.308900,-0.682800,-0.593000,-0.018400,0.000000,-0.999800
0.320100,0.525700,0.589900,0.785700,-0.004369,0.618600
0.320800,-0.073150,-0.178800,1.000000,0.000000,0.000000
-0.297100,-0.105700,0.462500,-0.990800,0.000000,0.135500
-0.321800,0.730600,0.211700,-0.981900,0.189200,-0.006875
-0.297200,0.040660,-0.536500,-1.000000,0.000000,0.000000
-0.227600,-0.704000,0.105700,0.000000,-1.000000,0.000000
0.320800,0.729900,-0.048760,0.982800,0.184600,0.000000
0.318900,-0.701500,-0.397600,0.750800,-0.660500,0.000000
0.308900,-0.097540,0.592000,-0.004918,0.000000,1.000000
0.292700,0.333300,-0.593000,0.000000,0.000000,-1.000000
-0.297200,0.235800,-0.008114,-1.000000,0.000000,0.000000
0.320800,-0.504000,0.122000,1.000000,0.000000,0.000000
-0.187000,0.398300,0.592000,0.000000,0.000000,1.000000
0.105700,-0.268200,-0.593000,0.000000,0.000000,-1.000000
-0.162600,-0.585300,0.592000,0.000000,0.000000,1.000000
-0.297200,-0.276400,-0.138200,-1.000000,0.000000,0.000000
0.320800,0.260200,0.178900,1.000000,0.000000,0.000000
0.292700,0.740000,-0.463400,0.029710,0.999600,0.000000
0.081320,0.715300,0.308900,0.000000,1.000000,0.000000
-0.295600,0.614800,-0.187000,-0.814000,0.580900,0.000000
0.320800,0.357700,-0.203200,1.000000,0.000000,0.000000
-0.105700,-0.704000,-0.260100,0.000000,-1.000000,0.000000
0.320800,-0.121900,0.203200,1.000000,0.000000,0.000000
-0.081280,0.349600,-0.593000,0.000000,0.000000,-1.000000
-0.314500,0.740500,0.585900,-0.294200,0.931600,0.213600
0.121900,0.211400,0.592000,0.000000,0.000000,1.000000
-0.295600,-0.314300,-0.590200,-0.808500,0.000000,-0.588500
0.089420,-0.704000,0.308900,0.000000,-1.000000,0.000000
-0.297200,-0.349500,0.203200,-1.000000,0.000000,0.000000
0.146300,-0.406500,0.592000,0.000000,0.000000,1.000000
0.321200,-0.008109,-0.528400,0.999800,0.000000,0.020350
0.032530,-0.650300,-0.593000,0.000000,0.000000,-1.000000
-0.015960,0.715300,-0.023780,0.000000,1.000000,0.000000
0.320800,-0.414600,-0.219500,1.000000,0.000000,0.000000
-0.297200,0.219500,0.325200,-1.000000,0.000000,0.000000
-0.297200,0.308900,-0.341400,-1.000000,0.000000,0.000000
0.105700,-0.704000,-0.016260,0.000000,-1.000000,0.000000
-0.008122,-0.089410,0.592000,0.000000,0.000000,1.000000
0.008143,0.040660,-0.593000,0.000000,0.000000,-1.000000
0.024400,0.617800,0.592000,0.000000,0.000000,1.000000
-0.297100,-0.032450,0.154500,-0.993300,0.115500,0.000000
0.320800,0.560900,0.227600,1.000000,0.000000,0.000000
-0.297200,-0.495900,-0.357700,-1.000000,0.000000,0.000000
0.320000,-0.479600,-0.590400,0.816800,0.000000,-0.576900
-0.272500,0.000006,-0.227600,-1.000000,-0.000062,0.000000
-0.321800,-0.697700,0.374000,-0.988900,-0.148600,0.000000
0.320800,-0.357700,0.365800,1.000000,0.000000,0.000000
-0.297200,0.455300,0.170700,-1.000000,0.000000,0.000000
0.065060,0.715300,-0.308900,0.000000,1.000000,0.000000
0.097560,0.593400,-0.593000,0.000000,0.000000,-1.000000
-0.195100,0.113800,0.592000,0.000000,0.000000,1.000000
0.320800,0.138200,0.422700,1.000000,0.000000,0.000000
-0.297200,0.528400,-0.520300,-1.000000,0.000000,0.000000
-0.284500,-0.341400,0.592000,-0.078550,0.000000,0.996900
0.055700,-0.738800,0.567600,0.003376,-0.993300,0.115300
-0.297200,-0.552800,-0.097530,-1.000000,0.000000,0.000000
0.308200,0.739100,0.439700,0.191700,0.981500,0.000000
0.320800,-0.243900,-0.414600,1.000000,0.000000,0.000000
-0.297200,0.552800,0.406500,-1.000000,0.000000,0.000000
0.320800,-0.691000,-0.146300,0.999000,-0.044960,0.000000
0.320800,0.154500,-0.048760,1.000000,0.000000,0.000000
0.320800,-0.609700,0.349600,1.000000,0.000000,0.000000
0.320800,-0.260100,0.000018,1.000000,0.000000,0.000000
